24.70119, 0.002168675
24.84958, 0.00313253
26.22563, 0.002771084
26.54159, 0.004337349
27.84409, 0.00313253
27.84409, 0.005180723
29.03615, 0.00373494
28.86277, 0.006144578
30.46106, 0.005903614
30.64404, 0.007710843
31.38695, 0.006987952
31.19953, 0.009036144
32.14785, 0.008674699
32.53524, 0.01036145
33.12501, 0.009759036
33.32399, 0.01120482
34.13186, 0.01216867
34.75057, 0.01301205
35.38058, 0.01361446
35.80684, 0.01451807
36.23832, 0.0153012
36.89521, 0.01614458
37.11684, 0.01686747
37.67672, 0.0176506
38.35968, 0.01843373
38.82192, 0.01915663
39.40751, 0.02012048
39.76308, 0.02090361
40.72705, 0.02216867
44.42158, 0.02506024
46.32335, 0.0260241
51.44143, 0.0239759
55.77299, 0.02168675
58.16062, 0.01915663
61.38129, 0.01590361
62.49409, 0.01313253
67.95947, 0.01325301
65.95474, 0.01228916
70.44563, 0.01180723
78.46355, 0.007590361
80.84852, 0.006506024
107.773, 0.0007228915
113.0619, 0.0007228915
