20.15074, 0.004939759
20.51606, 0.00566265
21.01343, 0.00626506
21.65215, 0.007228916
22.04464, 0.008313253
22.44424, 0.009036144
23.12645, 0.01024096
23.40512, 0.01120482
23.6871, 0.01222892
23.97254, 0.01313253
24.11654, 0.01385542
24.40709, 0.01457831
24.70119, 0.01542169
24.84958, 0.01638554
24.84958, 0.01722891
25.45201, 0.01783133
25.60484, 0.0186747
25.75864, 0.01951807
26.06904, 0.02036145
26.22563, 0.02120482
26.38311, 0.02192771
26.70103, 0.02277108
26.8936, 0.02354217
27.02278, 0.02421687
27.18504, 0.02506024
27.51263, 0.02590361
27.84409, 0.02674699
27.84409, 0.02746988
28.17961, 0.02831325
28.51918, 0.02891566
28.51918, 0.02975904
28.86277, 0.03072289
28.86277, 0.03156627
29.21057, 0.03228915
29.38597, 0.03313253
29.56249, 0.03385542
29.56249, 0.03481928
30.09844, 0.03554217
30.09844, 0.03626506
30.64404, 0.03807229
31.01323, 0.03891566
31.38695, 0.04
31.76516, 0.04096385
32.7306, 0.04180723
32.92722, 0.04289157
33.52417, 0.04361446
34.13186, 0.04469879
34.75057, 0.04554217
35.38058, 0.04578313
36.6749, 0.04493976
37.33981, 0.04373494
38.24503, 0.0426506
38.70579, 0.04156626
42.59798, 0.03060241
58.50999, 0.006024096
43.11119, 0.02795181
