133.4102, 0.3704892
97.61105, 0.4091265
102.6108, 0.4311033
107.7956, 0.4380234
115.1742, 0.4380234
126.9437, 0.4296696
114.3516, 0.5085076
90.28736, 0.6318333
139.7575, 0.6853958
113.6664, 0.9898275
170.0603, 1.325118
186.0175, 1.3506
156.4088, 1.738504
186.5435, 1.870684
315.3719, 1.705369
354.3643, 1.710348
386.5271, 1.838313
438.3398, 1.749164
496.2973, 1.821506
664.2691, 2.217276
689.9666, 2.059055
823.6657, 1.483688
