20.76323, 0.003493976
21.39435, 0.003855422
22.04464, 0.004457831
22.57907, 0.005301205
22.85115, 0.005903614
23.40512, 0.006506024
23.97254, 0.007108434
24.70119, 0.007951807
24.99879, 0.008674699
25.60484, 0.009397591
25.91338, 0.01012048
26.06904, 0.01084337
26.38311, 0.01144578
26.70103, 0.01204819
27.34834, 0.01277108
27.18504, 0.01373494
27.51263, 0.01445783
27.67789, 0.01518072
28.01135, 0.01578313
28.34888, 0.01638554
28.51918, 0.0173494
28.69042, 0.01795181
29.03615, 0.0186747
29.21057, 0.01951807
29.38597, 0.02024096
29.38597, 0.02120482
30.09844, 0.02192771
30.27917, 0.0226506
30.46106, 0.02361446
31.01323, 0.02421687
31.38695, 0.02493976
31.76516, 0.02578313
31.76516, 0.02674699
32.34097, 0.02771084
32.34097, 0.02855422
33.12501, 0.02927711
33.52417, 0.03024096
33.92805, 0.03108434
34.13186, 0.03204819
34.95932, 0.03301205
35.16933, 0.0339759
35.80684, 0.03518072
36.456, 0.03626506
36.89521, 0.03698795
37.56401, 0.03771084
39.1722, 0.03746988
40.12186, 0.03662651
44.68842, 0.03180723
45.49849, 0.03084337
45.7718, 0.02987952
46.04675, 0.02903614
50.07373, 0.02301205
49.77473, 0.02204819
55.10894, 0.01554217
62.8695, 0.008313253
63.24702, 0.007349398
64.39365, 0.006626506
67.55367, 0.004698795
69.60702, 0.004096386
70.8688, 0.003373494
85.32554, 0.0008433735
87.91904, 0.0006024097
