13.49084, 0.002650602
14.84742, 0.00313253
15.29871, 0.003253012
15.76373, 0.003614458
16.43861, 0.004457831
16.73659, 0.005060241
17.55792, 0.005602409
17.98357, 0.006385542
18.41959, 0.007108434
18.75349, 0.007710843
19.09343, 0.008313253
19.43958, 0.008915663
19.79197, 0.009638554
19.91086, 0.01048193
20.27179, 0.01120482
20.51606, 0.01204819
20.88796, 0.01289157
21.13966, 0.0139759
21.39435, 0.01493976
21.71706, 0.0160241
21.91301, 0.01686747
22.17706, 0.01771084
22.31028, 0.01837349
22.44424, 0.01927711
22.57907, 0.02
23.54572, 0.02301205
23.97254, 0.02512048
24.11654, 0.02578313
24.48031, 0.02674699
24.40709, 0.02746988
24.70119, 0.02843373
25.14896, 0.03
25.45201, 0.0313253
25.60484, 0.03228915
26.06904, 0.03337349
26.22563, 0.03433735
26.22563, 0.0353012
26.32001, 0.03645783
26.86142, 0.03746988
26.86142, 0.03843373
27.18504, 0.03939759
27.51263, 0.04048193
27.5951, 0.04168674
27.84409, 0.04289157
28.01135, 0.04349397
28.23592, 0.04461847
28.34888, 0.04566265
28.34888, 0.04650602
28.69042, 0.0473494
29.21057, 0.0486747
29.74007, 0.04963855
30.82812, 0.05012048
31.57548, 0.05060241
33.12501, 0.0513253
34.33689, 0.05084337
35.38058, 0.04969879
35.59303, 0.04855422
40.36286, 0.02879518
40.84915, 0.0273494
41.09452, 0.0260241
41.34138, 0.02493976
