33.44891, 0.002439759
34.92449, 0.002831325
36.56529, 0.003463855
38.06221, 0.004289157
38.8917, 0.005277108
41.09452, 0.00623494
42.59798, 0.007228916
42.09078, 0.008433735
43.63068, 0.008192771
45.49849, 0.009518072
46.04675, 0.01024096
46.60162, 0.01084337
47.73138, 0.01174699
49.0351, 0.01385542
48.59662, 0.01457831
50.37453, 0.01518072
50.98143, 0.0160241
51.75044, 0.01680723
52.63601, 0.0173494
53.40329, 0.01792169
54.12775, 0.01855422
55.10894, 0.01915663
56.784, 0.01939759
56.784, 0.02024096
58.50999, 0.02060241
58.86145, 0.0213253
61.38129, 0.02180723
64.39365, 0.02192771
67.95947, 0.0213253
70.44563, 0.02060241
76.14914, 0.01638554
77.99522, 0.01554217
81.82273, 0.01301205
86.35371, 0.01108434
88.44718, 0.01024096
90.59142, 0.009598394
95.60796, 0.008072289
123.6881, 0.001445783
127.4477, 0.001204819
129.7579, 0.001204819
133.702, 0.0008433735
138.5932, 0.0006024097
145.3949, 0.0003614457
